gene.name	log2fc	fdr	padj
PSN0007	-0.525254352	5.973847259	1
PSN0007	-0.458643227	11.39065026	1
PSN0007	-0.484327595	8.625287321	0.932937958
PSN0007	-0.380636947	22.875653	0.642795754
PSN0007	-0.431325553	15.74061954	0.753610941
PSN0007	-0.577894961	3.390252776	0.950038178
PSN0007	-0.607598888	1.400464447	0.679927016
PSN0007	-0.653574244	0	0.710530625
PSN0007	-0.578749908	1.276663465	0.345234402
PSN0007	-0.528435031	6.263522119	0.968300037
PSN0007	-0.545725968	4.576723799	0.371434816
PSN0007	-0.51926749	5.607120086	0.518444033
PSN0007	-0.50401618	8.149234152	0.084695645
PSN0007	-0.594559544	0.357339796	0.251726223
PSN0007	-0.620784913	0	0.250684116
PSN0009	0.03639592	77.35088742	0.736836654
PSN0009	0.077385837	73.85840394	0.973185383
PSN0009	-0.102130555	72.11782727	0.108033189
PSN0009	-0.094970755	73.17300603	0.573297736
PSN0009	0.398223887	25.83166524	0.562184983
PSN0009	0.38375272	24.02034252	0.009155447
PSN0009	-0.082948147	73.81584517	0.859788678
PSN0009	-0.098450224	72.99382229	0.558002911
PSN0009	0.053206762	78.13223733	0.983546441
PSN0009	0.046840795	77.24321036	0.487220118
PSN0009	-0.08405867	74.26290509	0.765846571
PSN0009	-0.219367851	56.68525843	1
PSN0009	-0.026653311	76.65383021	0.841359164
PSN0009	0.010674343	78.4329479	0.446521595
PSN0009	-0.009807802	78.4421678	1
PSN0009	-0.017364535	78.1034514	0.909522606
PSN0009	-0.034151532	77.35923503	1
PSN0009	-0.069087271	75.36279389	1
PSN0009	-0.116507011	70.0703037	0.429188291
PSN0009	-0.130962664	67.96346344	0.978439588
PSN0009	0.008210716	78.46372298	0.743631837
PSN0009	0.01874337	78.49529839	0.432301233
PSN0009	-0.123458948	70.84428228	1
PSN0009	-0.081922904	74.32357155	0.957958276
PSN0009	-0.168722184	61.86341076	0.650740612
PSN0009	-0.164078383	63.57289309	0.288753251
PSN0009	-0.129538392	68.80915265	1
PSN0009	-0.167778756	62.10711407	1
PSN0009	-0.057140823	77.02084957	1
PSN0009	-0.056920214	76.41162463	0.877170344
PSN0009	0.029502057	78.03793142	0.141863657
PSN0009	0.009941473	78.48883256	0.000623548
PSN0009	0.08774327	73.34693263	0.954194542
PSN0009	0.060932771	76.44127335	1
PSN0009	-0.043169214	76.50567529	0.645534306
PSN0009	-0.122469172	69.27695762	0.855961147
PSN0009	0.065803798	74.37210477	1
PSN0009	0.049005532	76.77996873	1
PSN0009	-0.128399895	70.1696959	0.040153074
PSN0009	-0.13052998	69.76292353	1
PSN0009	-0.061892418	74.25808454	0.913141496
PSN0009	-0.066954097	74.33044925	0.017305757
PSN0009	-0.136398459	65.60536432	0.852184321
PSN0009	-0.101761758	71.62600109	0.715747225
PSN0009	-0.045243208	76.96236352	1
PSN0009	-0.041183421	77.47913028	0.547223948
PSN0009	0.136351847	69.90122464	0.674183776
PSN0009	0.125533485	70.05820883	0.406496215
136  C7	-0.055664816	76.88263231	1
136  C7	-0.035192041	78.12196131	0.634967975
PSN1255	0.319279482	26.72010452	0.135593492
PSN1255	0.361775813	16.13192485	0.956144983
PSN1255	0.196192235	56.34731893	0.737388066
PSN1255	0.537342931	36.08993799	0.456872737
PSN0458	0.408442533	15.86363517	0.086477612
PSN0458	0.423197755	15.46785903	0.045784022
PSN0458	0.472705756	11.2608937	0.994626685
PSN0458	0.477870774	9.276595889	0.277828601
PSN0458	0.402004284	30.72487685	0.670392744
PSN0458	0.445993695	20.97483624	0.538234439
PSN0458	0.532756726	4.489632956	0.401854582
PSN0458	0.561689163	3.71910427	0.247220658
PSN0458	0.553325893	5.130264887	0.470701908
PSN0458	0.545665326	6.416025662	0.506369153
PSN0458	0.330519308	41.93777357	1
PSN0458	0.392533023	31.53127815	0.463139127
167  A1	0.193550886	55.83751609	0.875555097
167  A1	0.210949714	56.21134479	0.677474188
57  G3	-0.026126346	76.25002574	0.304165136
57  G3	-0.13484271	68.15830927	0.001529127
PSN1407	-0.131650641	65.98018447	1.72575E-06
PSN1407	-0.150644386	62.06161976	1
PSN1407	-0.251705255	48.18046713	0.937541951
PSN1407	-0.252415992	48.71874105	0.975776731
PSN1407	-0.046220465	74.34883694	1
PSN1407	0.007083096	77.10972494	1
50  C5	-0.876446267	0	1
50  C5	-0.87129511	0	0.000530744
PSN0318A	-0.673779922	0	0.621583707
PSN0318A	-0.573149288	1.672650097	0.972037443
PSN0318A	-0.744574719	0	0.863656462
PSN0318A	-0.714242372	0	0.065311473
PSN0318A	-0.534909588	4.130260018	1
PSN0318A	-0.522138295	4.924910568	0.001894452
PSN0318B	-0.4505524	15.83919142	0.766829469
PSN0318B	-0.431777517	18.13717507	0.961411035
PSN0318B	-0.514446255	9.583056779	1
PSN0318B	-0.523097071	10.66507818	0.766899785
45  E11	-0.319134985	37.8304153	0.400589399
45  E11	-0.330196322	35.26946732	0.12090791
54  G3	-0.320716756	34.50037484	0.448351239
54  G3	-0.214499051	53.35122058	1
54  G3	0.036649166	77.14678876	0.660464984
54  G3	-0.000679976	78.48400408	1
PSN1594	-0.176302095	57.4093111	0.786706598
PSN1594	-0.191263002	54.60654036	0.141451304
30  A9	-0.001588652	78.06234586	0.717902144
30  A9	-0.086834724	71.24325811	0.772033915
179  B11	-0.041164592	76.69838264	0.776529141
179  B11	-0.130462485	66.40404797	0.111373105
6  F1	2.047198633	0	0.940870761
6  F1	2.081274328	0	0.8351099
166  A5	0.226632083	47.96979841	0.488599009
166  A5	0.185971909	56.06032069	0.247320746
179  E11	0.095779562	70.9365551	0.592827309
179  E11	0.129464646	65.86519958	0.373903189
169  H4	0.531697753	4.135207877	0.269231104
169  H4	0.521151854	3.396762538	0.895162906
169  A11	-0.008981465	78.04659203	0.347677483
169  A11	-0.096805883	72.86351346	1
55  C8	0.027630702	78.01098776	1
55  C8	0.058496265	77.29317282	0.054859517
53  A3	0.178375031	59.52789624	0.345440543
53  A3	0.288510278	35.48589158	1
PSN0496	0.067239503	75.32127069	0.577396789
PSN0496	0.025903035	77.68697341	0.125508761
PSN0496	0.28302861	29.30288704	0.13605076
PSN0496	0.362557073	17.66439802	0.20458338
PSN0496	0.142210867	66.14040134	0.040411926
PSN0496	0.104739425	68.92130383	0.679541138
50  A3	-0.973748148	0	0.98452491
50  A3	-1.01017366	0	0.222616586
186  E12	0.880766312	0	0.930647194
186  E12	0.769773425	0	0.859019741
52  A6	-0.044555176	77.25730592	1
52  A6	-0.032652875	77.94885672	0.790555056
177  C8	-0.307071464	35.71930797	1
177  C8	-0.324013	32.04944949	0.84625525
PSN0057	-1.600627949	0.074906245	0.644368461
PSN0057	-1.548168777	0.04480825	1
PSN0057	-0.540564236	8.549882856	1
PSN0057	-0.186918381	55.42829164	0.985450596
PSN0057	-1.361722839	0	1
PSN0057	-1.325063001	0	1
PSN0057	-1.279474439	0	0.725750191
PSN0057	-1.254160069	0	0.556408646
PSN0057	-1.551697035	0	1
PSN0057	-1.585470545	0.011230347	0.643850578
PSN0617	0.524501403	8.375163951	0.710530625
PSN0617	0.462489379	12.06074833	0.59467507
PSN0617	0.461008479	29.2122265	0.532666991
PSN0617	0.464308559	27.5605479	1
PSN1320	-0.664084171	0	0.307194451
PSN1320	-0.65534227	0	0.825077906
PSN1320	-0.101487449	72.88249625	0.665937331
PSN1320	-0.124137322	70.16288835	0.902197829
53  F6	0.210818315	54.09053731	0.841736841
53  F6	0.213710747	57.4746972	1
52  E7	-0.029489514	77.99209039	0.932714846
52  E7	-0.010218768	78.27364556	0.609558653
53  H11	-0.347356944	25.22566653	0.926033784
53  H11	-0.264359512	40.31662731	0.50719184
30  H1	0.234125161	46.55220746	1
30  H1	0.178153675	66.07122828	7.34388E-05
57  H3	-0.038211254	76.22317718	0.718204961
57  H3	-0.051747512	75.60408569	0.862022901
PSN0895	0.359326654	21.16399359	0.21942603
PSN0895	0.382915692	16.09926474	0.580397309
57  E8	-0.195169119	57.76140976	0.159262144
57  E8	-0.229117673	51.36759186	0.934676366
47  C5	1.051613959	0	0.692493436
47  C5	1.041751708	0	0.046779223
50  D1	0.045677291	78.50305456	0.016697261
50  D1	-0.000788866	77.18490903	1
PSN1455	0.288066763	39.11745758	0.58460113
PSN1455	0.27894181	44.21384909	0.735617456
PSN1455	0.31334957	37.20244664	0.506369153
PSN1455	0.304836576	36.27133797	1
165  E9	0.20674784	49.63904979	0.98606033
165  E9	0.30764984	29.98305716	0.921821099
25  A2	-0.075977788	73.7748574	0.693056511
25  A2	-0.083481607	71.32108798	0.212056947
52  F6	-0.024787537	78.24520195	1
52  F6	0.001720565	78.09590747	0.001099951
PSN0860A	0.246871307	57.00067236	0.799610844
PSN0860A	0.246857736	54.88575782	0.396236963
PSN0860B	0.152971418	66.70687578	0.141451304
PSN0860B	0.136041552	71.08905902	0.792487008
169  D12	0.267320088	38.24311652	1
169  D12	0.323371524	31.30882229	0.437248427
47  E3	-0.178502204	60.38462806	0.22142874
47  E3	-0.129937849	67.1613597	1
PSN0201	0.279326088	34.92332168	0.421873956
PSN0201	0.279936559	34.97023409	0.297385093
PSN0201	0.117201258	68.01711009	1
PSN0201	0.114050385	66.294619	0.089541906
179  C12	0.459498273	44.34136012	0.63796794
179  C12	0.238369435	57.92783338	1
186  B3	-0.701725047	0	0.670544807
186  B3	-0.693183352	0	0.021863155
53  H8	-0.702935536	0	0.933910827
53  H8	-0.648228642	0	0.749381399
55  A12	-0.45220586	13.37663394	0.875555097
55  A12	-0.456187692	12.68797559	0.439730458
50  D3	-0.997481611	0	0.199647147
50  D3	-1.027460985	0	0.661200118
165  A5	-0.37001703	22.7793781	0.646440217
165  A5	-0.424921386	14.41906506	0.328971346
165  D6	-0.292613193	39.5578708	0.415140767
165  D6	-0.310726322	38.19180925	1
169  C11	-0.027473641	77.66533842	1
169  C11	-0.1419419	66.13052464	1
51  D5	-0.116855691	67.55528409	0.866378321
51  D5	-0.112147666	66.92424639	0.143754441
54  D9	-0.129454553	69.51577735	0.72309251
54  D9	-0.093924089	73.47447087	0.684378828
54  D9	0.099065161	73.06542121	0.255018829
54  D9	0.054367262	76.28272607	0.622533694
136  A3	0.171098557	61.13098933	0.576537133
136  A3	0.185921256	59.3287328	1
54  H5	-0.821964054	0	0.468107882
54  H5	-0.764381876	0	0.49312013
54  H5	-0.799293195	0	0.073046353
54  H5	-0.901955434	0	1
25  D4	0.085157333	72.56454773	0.987107954
25  D4	0.100896362	68.9077446	0.893279423
PSN0184	-0.001403179	78.49951143	1
PSN0184	0.014351311	77.87938986	1
PSN0184	0.43466716	24.3114217	0.732024835
PSN0184	0.40166465	32.88504381	0.027167469
PSN0184	0.401842855	28.31915926	0.851899942
PSN0184	0.441485394	22.88442724	0.814989662
PSN0184	0.194772324	58.29070181	1
PSN0184	0.21122228	53.20687159	0.644207536
PSN0184	0.458886881	9.05156812	0.941896763
PSN0184	0.50606009	4.290521542	0.893279423
51  H8	-0.899706561	0	0.745089716
51  H8	-0.901909268	0	0.361239085
PSN0310	0.460278105	10.80661304	1
PSN0310	0.505208613	6.388884149	1
PSN0310	-0.017688631	78.48197921	0.869223872
PSN0310	-0.013172753	78.44890001	0.011241214
PSN0310	0.322953638	36.37232315	1
PSN0310	0.278765136	47.56125685	0.82758307
PSN0859	-0.749818939	0	0.298637836
PSN0859	-0.73837976	0	0.124636517
PSN0475a	-0.269489387	43.76130105	0.786588938
PSN0475a	-0.141189203	64.31291382	1
PSN0475b	-0.005979278	77.70210805	0.135878458
PSN0475b	-0.036832057	75.53716438	1
30  B5	-0.74280488	0	1
30  B5	-0.664669751	0	0.034325522
167  H5	0.402677441	25.93890391	0.490420606
167  H5	0.388379108	25.98585646	0.92926229
169  B8	-0.166093584	60.84214091	0.724884975
169  B8	-0.180462649	57.33520213	0.970631955
PSN0068	-0.67333361	0	0.426831405
PSN0068	-0.671345778	0	0.071325525
PSN0068	-0.352809703	24.97604307	0.067801488
PSN0068	-0.407755381	16.40976047	0.515945789
PSN0068	-0.553130464	6.283557899	0.769489527
PSN0068	-0.55006253	7.151644934	0.737388066
PSN0068	-0.732509901	0	0.047814133
PSN0068	-0.79320816	0	0.167651601
167  E10	0.207281918	51.47365809	0.437012937
167  E10	0.182008749	59.38530246	0.431946368
51  B11	0.027354389	77.98873594	0.310570764
51  B11	0.028852848	77.91407111	0.811622977
51  G1	-0.027827704	78.2161704	0.237908219
51  G1	-0.000415624	78.46277364	0.380625759
53  A1	0.048319703	77.89018454	0.976239068
53  A1	-0.068191593	75.36124156	0.463680356
PSN1239	-0.887206994	0	0.506682319
PSN1239	-0.913781699	0	0.522222997
PSN1239	-1.08777419	0	0.519859968
PSN1239	-1.038592361	0	0.075116942
183  C2	-0.07633612	74.20644208	0.188705962
183  C2	-0.210810561	55.55570123	1
47  H7	0.849127057	0	0.098510764
47  H7	0.84421244	0	0.977560037
PSN1011A	-0.368709619	21.67135769	0.951938577
PSN1011a	-0.386651557	18.96265386	0.919829609
PSN1011b	-0.342982873	27.02658695	0.927846435
PSN1011b	-0.314121111	31.54490561	1
PSN1011b	-0.172284027	63.43805883	0.646120295
PSN1011b	-0.150587794	64.06800253	0.579265543
PSN1011b	-0.275848064	42.6256954	1
PSN1011b	-0.375871229	27.49258529	0.832656004
PSN1011b	-0.471147175	7.976760135	1
PSN1011b	-0.48654939	4.109004335	0.02084613
PSN0775	-0.25407567	41.9021332	1
PSN0775	-0.375130784	17.76754182	0.343558175
PSN0775	-0.224175243	50.82874162	0.939863602
PSN0775	-0.321482465	36.77287904	0.715272243
186  E2	0.116184815	65.71910656	1
186  E2	0.12056825	66.8285714	0.920770077
PSN0020	-1.442803041	0	1
PSN0020	-1.409658645	0	0.660336477
PSN0020	-1.286502943	0	0.645961108
PSN0020	-1.26531065	0	0.949465163
PSN0020	-1.24612351	0	0.937794349
PSN0020	-1.15764118	0	0.849261681
PSN0020	-1.475245057	0	0.736836654
PSN0020	-1.456408852	0	1
PSN0020	-1.371252306	0	0.432143319
PSN0020	-1.416247968	0	0.497957972
PSN0020	-1.369088957	0	0.652123792
PSN0020	-1.363888614	0	0.692839503
PSN0020	-1.633206746	0	0.771354542
PSN0020	-1.632646691	0.067723538	0.926033784
PSN0020	-0.927519666	0	0.453963518
PSN0020	-0.910272057	0	0.651767415
47  A5	-0.006010174	78.42116491	0.096173531
47  A5	0.063335156	76.52394977	0.771354542
PSN0321	0.335189891	26.32271023	1
PSN0321	0.337918751	28.100822	0.985522867
PSN0321	0.061492443	75.76477463	1
PSN0321	0.042359052	77.77519794	0.823218172
PSN0321	0.096344708	70.24445419	0.751004724
PSN0321	0.061267961	74.39027404	0.877619065
PSN0321	0.183705106	64.43228765	1
PSN0321	0.205404156	64.28250155	1
PSN0610	-0.093979619	73.4128139	1
PSN0610	-0.061475501	76.01251869	0.92926229
50  E7	0.435482988	21.30340629	0.86204863
50  E7	0.368663124	32.81809523	0.052230354
179  G5	0.447585215	11.67389136	0.271493771
179  G5	0.462670642	10.14597605	0.651767415
54  C10	-0.091782092	73.63256063	0.750931452
54  C10	-0.109105375	71.05774805	1
54  C10	0.003309792	78.48858168	0.940344605
54  C10	0.000979082	78.4674522	0.776547692
52  H3	-0.481271352	12.18776316	1
52  H3	-0.513968912	8.151850399	0.617623702
177  A8	-0.224093799	52.58805538	0.592812076
177  A8	-0.268625445	38.67292012	0.753610941
53  H3	0.191601902	61.13216814	0.338106048
53  H3	0.177916079	61.1181643	0.463680356
PSN0089	-0.467529641	13.23467441	0.02986499
PSN0089	-0.525107156	7.407138313	1
PSN0089	-0.374976867	24.95965294	0.929514313
PSN0089	-0.330394039	31.30178114	0.61130205
PSN0089	-0.370720546	24.78859744	0.876365445
PSN0089	-0.275838632	42.91239863	0.660336477
183  C10	-0.121496491	68.25555732	0.952117801
183  C10	-0.067144723	73.81351879	1
54  B11	0.200031967	59.16715107	0.159747942
54  B11	0.233506953	59.90577934	0.46489113
54  B11	0.248980431	56.84589757	1
54  B11	0.217522905	63.22106762	0.243589665
54  E8	0.024647895	78.00400702	0.096315181
54  E8	-0.004585352	78.49809287	0.643027535
54  E8	0.182158834	70.33134444	0.377328835
54  E8	0.261455796	58.520689	0.89012502
57  C6	-0.773439176	0	0.732738361
57  C6	-0.694130314	0	0.850046717
169  G11	0.387546623	21.49162561	0.783485663
169  G11	0.536381586	23.83450676	0.885879086
7  H8	-0.210454018	56.68669374	0.275789493
7  H8	-0.037655168	77.56599933	0.804022244
PSN0596	-0.24585688	49.8407904	1
PSN0596	-0.289581797	41.50069141	0.623876446
PSN0596	-0.190155394	52.33977277	0.658818276
PSN0596	0.007860132	76.020563	0.886596375
PSN0596	-0.228536739	47.49036656	1
PSN0596	-0.245553474	44.94374095	0.603506955
PSN0596	-0.152282264	65.71614425	0.278101552
PSN0596	-0.134243802	67.38139973	0.765468492
52  C11	-0.073539157	74.68324105	0.013343422
52  C11	-0.095732427	71.2491312	0.962844807
78  B2	-1.282930752	0	0.508347033
78  B2	-1.411295003	0	0.629719916
174  H9	0.411903331	16.62258753	0.572149805
174  H9	0.358579936	18.2159558	1
183  A4	0.163960088	64.51174021	1
183  A4	0.19017181	55.00638557	0.007706717
PSN1390	0.246297298	45.01754298	0.580553705
PSN1390	0.284498915	39.83953883	0.332121341
PSN1390	0.112617612	71.54527584	0.506682319
PSN1390	0.081798828	74.18973095	1
165  B6	0.453329336	11.68278023	0.570923887
165  B6	0.469429422	12.40976599	0.002026838
51  C7	0.583352282	2.513817543	1
51  C7	0.567449887	3.953572521	1
52  G8	-0.125417674	56.00909802	0.518290521
52  G8	0.104814988	73.45726153	0.856206255
PSN0845	0.226490342	60.42968942	0.467996675
PSN0845	0.311636861	37.55017326	0.998216359
51  B6	0.040463322	78.12896148	0.792153325
51  B6	0.067448322	77.16913192	0.910165908
167  G5	-0.071140264	75.34449492	0.711405647
167  G5	0.008943302	77.48247796	0.496693225
169  F9	0.002448334	78.5009907	0.78182606
169  F9	-0.005091249	78.50608732	0.24318265
25  G11	-0.310345222	38.76588594	0.95565331
25  G11	-0.417160299	20.832579	0.068678762
53  G8	-0.385778067	25.95215148	0.016248951
53  G8	-0.376350756	22.77957166	0.522843501
PSN0520	-0.342364154	26.88896309	0.997033302
PSN0520	-0.379102524	21.16294399	0.761000249
PSN0520	-0.404352513	16.60133953	0.976482872
PSN0520	-0.396636412	16.51073982	0.017551641
PSN0520	-0.665169825	0	0.645147608
PSN0520	-0.679536607	0	0.776324986
PSN0471	0.428299759	11.26155585	9.29826E-05
PSN0471	0.333591435	17.33585844	0.907059554
177  H8	0.488522194	5.29393261	0.418621024
177  H8	0.499670993	5.02174645	0.21634142
53  G4	-0.445491034	17.0920201	0.429664835
53  G4	-0.408003223	21.42622788	0.954735381
PSN0661a	0.692231824	0	0.809086308
PSN0661a	0.675048165	0	1
PSN0661A	-0.037636826	76.64806504	0.00052273
PSN0661A	-0.077192144	72.29948466	0.329822447
PSN0661a	0.602931003	1.768586015	0.075137664
PSN0661a	0.537486171	2.727393329	1
PSN0661a	0.383718161	21.44569493	0.051107331
PSN0661a	0.40625837	16.13974394	0.657790395
PSN0688	0.343822581	25.97434684	0.501273367
PSN0688	0.361279785	24.10444706	0.796106704
PSN0688	0.097863041	75.65625074	1
PSN0688	0.23718885	58.23670092	0.332916068
PSN0435	-0.072118017	73.55987349	0.098567433
PSN0435	-0.100521135	70.65242019	0.117025348
PSN0435	0.676661272	0	0.776324986
PSN0435	0.68422287	0	1
PSN0435	0.391347189	19.93455905	1
PSN0435	0.364408556	24.59082958	0.107358931
51  C3	0.106670587	70.92102425	1
51  C3	0.123168291	67.85292141	1
30  H5	0.104787549	73.75930272	0.721022449
30  H5	0.181166655	69.3185352	0.048325107
52  C3	0.441780713	59.7562692	0.973910413
52  C3	0.424975818	56.21238903	0.983505862
PSN0102	0.547301029	11.27617267	0.415557627
PSN0102	0.559182298	9.05419829	1
PSN0102	0.948391126	0	0.739786698
PSN0102	1.126580052	0	1
179  E7	0.230268044	47.42923435	1
179  E7	0.183991704	57.14960054	0.771354542
179  A6	-0.09931635	72.13316099	0.865818231
179  A6	-0.163462717	63.76549652	0.015336737
25  F1	0.9338148	0	0.897403152
25  F1	0.928948338	0	0.820904455
52  H11	-0.180111322	56.19554414	0.016185699
52  H11	-0.159160484	60.61885152	0.768841735
PSN0530A	-0.267076356	40.25061752	0.4546601
PSN0530A	-0.285639439	37.53538266	0.880254808
165  B8	-0.119286199	70.1061241	0.255632887
165  B8	-0.203798837	54.8109067	0.338101289
45  B4	0.025122896	78.46439661	0.74780818
45  B4	0.428180599	65.65110045	0.685333791
PSN0067	-0.547155333	4.228078689	0.046971979
PSN0067	-0.597815027	0.781746485	0.918388232
PSN0067	-0.755080687	0	1
PSN0067	-0.733945908	0	0.568459139
PSN0067	-0.702062846	0	0.103865704
PSN0067	-0.718293921	0	0.477293555
PSN0067	-0.670667351	0	0.005153784
PSN0067	-0.673349696	0	1
PSN0067	-0.568760202	3.329522016	0.910602557
PSN0067	-0.530829047	6.703995569	0.893279423
PSN0067	-0.614335427	2.674999872	0.928794735
PSN0067	-0.571548193	5.601795408	1
PSN0067	-0.521283299	6.085922668	1
PSN0067	-0.514248832	6.39303037	0.663989089
PSN0067	-0.491035667	7.910805411	0.808340406
PSN0067	-0.548322322	3.92917085	1
PSN0095	0.227889115	51.63299579	1
PSN0095	0.262359889	43.31870714	0.116140799
PSN0095	0.36170922	24.317801	0.924234959
PSN0095	0.343104071	24.30847415	1
PSN0095	0.265893232	48.72607511	0.795463307
PSN0095	0.243813114	53.71030116	0.186545643
PSN0414	-0.16926731	62.51340137	0.809697282
PSN0414	-0.142052974	65.65870196	0.513475083
PSN0414	0.216900453	55.4969566	1
